H2	CH4	C2H4	C2H6	C2H2
4	0	0	0	0
180	4	4	0	27
16	6	4	2	0
60	6	3	2	0
68	2	0	0	0
76	1	0	0	0
87	1	0	0	0
60	0	0	0	0
30	0	0	0	0
30	0	0	0	0
30	0	0	0	0
28	8	0	0	0
8	7	1	2	0
8	7	1	1	0
7	4	0	0	0
8	3	0	0	0
8	4	0	0	0
10	0	0	0	0
7	0	0	0	0
94	65	103	22	0
178	102	170	28	0
180	95	170	30	0
217	105	170	30	0
237	109	180	35	0
247	115	180	37	0
257	112	184	36	0
118	63	130	23	0
130	65	131	24	0
64	27	47	8	0
9	0	0	0	0
10	2	2	1	0
17	5	1	1	0
17	6	1	1	0
8	0	0	0	0
6	0	0	0	0
13	9	1	2	0
11	8	1	1	0
8	3	0	0	0
10	3	0	0	0
12	3	0	0	0
17	3	0	0	0
3	0	0	0	0
52	1	0	1	0
12	7	0	0	0
6	2	0	0	0
15	0	0	0	0
10	0	0	0	0
6	10	4	5	0
10	15	8	6	0
15	12	5	5	0
16	15	7	5	0
16	16	7	6	0
11	7	2	1	0
13	7	2	0	0
23	7	2	0	0
15	7	2	0	0
15	4	1	0	0
19	1	1	0	0
12	1	1	0	0
16	1	1	0	0
17	1	0	0	0
14	0	0	0	0
10	0	0	0	0
5	14	5	7	0
6	20	22	10	0
10	16	17	8	0
10	17	17	7	0
8	10	12	4	0
11	5	3	1	0
9	5	3	1	0
13	5	3	1	0
8	6	3	1	0
7	5	2	1	0
7	5	2	1	0
10	6	2	1	0
10	3	2	0	0
10	2	2	0	0
13	2	1	0	0
5	0	0	0	0
1	0	0	0	0
19	7	6	3	0
31	10	9	6	0
2	3	5	3	0
32	10	9	4	0
17	10	9	4	0
9	4	1	0	0
11	4	1	0	0
14	5	1	0	0
11	5	1	0	0
8	3	1	0	0
7	1	1	0	0
6	0	1	0	0
12	0	1	0	0
6	0	0	0	0
5	0	0	0	0
4	0	0	0	0
15	8	2	3	0
6	5	3	3	0
20	10	6	4	0
20	8	4	3	0
15	6	3	2	0
6	2	0	0	0
10	2	0	0	0
12	2	0	0	0
14	2	0	0	0
10	2	0	0	0
12	1	0	0	0
6	1	1	0	0
11	2	1	0	0
4	0	0	0	0
6	0	0	0	0
2	0	0	0	0
3	0	0	0	0
5	5	2	3	0
15	8	4	2	0
27	9	1	2	0
23	6	1	1	0
27	6	2	2	0
6	4	1	1	0
7	2	0	0	0
8	2	0	0	0
10	2	0	0	0
6	2	0	0	0
7	1	0	0	0
5	1	0	0	0
9	1	0	0	0
6	1	0	0	0
8	1	0	0	0
3	0	0	0	0
4	0	0	0	0
11	3	1	2	0
163	19	1	3	0
16	8	1	3	0
29	8	1	3	0
23	7	1	2	0
13	1	0	0	0
8	2	0	0	0
12	2	0	0	0
14	1	0	0	0
7	1	0	0	0
4	0	0	0	0
5	0	0	0	0
5	0	0	0	0
5	0	0	0	0
10	0	0	0	0
2	0	0	0	0
3	0	0	0	0
120	10	109	5	244
3	14	11	4	0
4	17	12	5	0
14	10	2	1	0
17	12	2	1	0
23	10	1	0	0
19	8	1	0	0
3	12	4	5	0
3	10	4	3	0
5	5	2	2	0
13	5	1	0	0
16	5	1	0	0
12	4	1	0	0
9	2	2	0	0
4	0	0	0	0
25	40	3	97	0
45	58	3	110	0
33	15	2	78	0
15	18	2	63	0
5	8	0	16	0
5	9	0	43	0
11	7	1	16	0
9	6	1	15	0
12	5	1	15	0
15	10	1	14	0
13	12	1	12	0
16	13	2	20	0
20	10	2	12	0
24	12	2	12	0
22	13	2	12	0
17	8	1	11	0
14	8	1	10	0
15	10	1	8	0
16	2	1	4	0
39	43	7	122	0
36	41	5	120	0
31	35	31	86	0
35	36	36	76	0
30	30	41	58	0
31	19	1	66	0
29	10	1	17	0
21	13	2	35	0
51	50	0	13	0
8	4	0	11	0
12	13	0	27	0
28	19	0	27	0
71	9	3	41	0
49	4	0	19	0
86	12	6	26	0
90	15	1	30	0
94	18	1	40	0
110	21	1	60	0
12	15	10	42	0
12	20	15	58	0
15	25	20	65	0
12	20	1	35	0
15	18	2	37	0
10	20	1	4	0
12	22	0	3	0
10	20	0	2	0
10	10	0	2	0
50	65	20	137	0
55	60	20	138	0
19	15	35	1	0
26	20	51	8	0
35	20	45	8	0
20	4	2	1	0
10	3	2	0	0
5	1	0	0	0
3	0	0	0	0
1	0	0	0	0
10	4	1	1	0
7	4	1	1	0
10	3	2	1	0
8	4	2	1	0
10	2	2	1	0
12	4	2	1	0
14	4	2	1	0
4	3	2	0	0
4	0	0	0	0
5	2	2	0	0
10	0	0	0	0
5	0	0	0	0
3	6	1	1	0
6	7	1	1	0
5	0	0	0	0
8	2	0	0	0
6	2	0	0	0
7	2	0	0	0
11	2	0	0	0
7	0	0	0	0
7	0	0	0	0
8	1	0	0	0
7	1	0	0	0
1	0	0	0	0
35	0	0	0	0
18	0	0	0	0
15	0	0	0	0
17	7	2	3	0
12	9	3	3	0
18	10	3	2	0
21	11	3	2	0
14	7	2	2	0
8	4	1	0	0
8	3	1	0	0
5	3	1	0	0
7	3	1	1	0
8	4	2	1	0
10	4	2	1	0
11	3	1	0	0
10	2	1	1	0
13	4	1	1	0
11	2	1	1	0
8	2	1	1	0
9	0	0	0	0
5	0	0	0	0
36	4	2	0	0
3	0	0	0	0
12	5	2	0	0
7	0	0	0	0
7	0	0	0	0
3	1	0	0	0
2	1	0	0	0
11	4	3	1	0
10	11	3	3	0
9	9	2	2	0
10	2	0	0	0
7	2	0	0	0
7	2	0	1	0
7	3	0	1	0
7	3	0	1	0
9	3	0	0	0
16	4	0	0	0
20	8	0	0	0
23	6	0	0	0
20	5	0	1	0
21	11	0	1	0
26	12	1	1	0
34	14	2	1	0
14	16	0	0	0
10	5	0	0	0
12	4	1	0	0
5	0	0	0	0
8	8	3	2	0
7	9	3	2	0
8	9	3	2	0
10	11	2	3	0
8	2	0	0	0
11	2	0	0	0
9	1	0	0	0
6	1	0	0	0
8	1	0	0	0
8	1	0	0	0
8	2	0	0	0
10	3	0	0	0
15	10	1	0	0
12	8	1	0	0
10	4	1	0	0
13	4	1	0	0
20	9	0	0	0
15	8	0	0	0
16	7	0	0	0
12	5	0	0	0
10	6	0	0	0
7	0	0	0	0
5	11	4	3	0
8	10	1	3	0
21	10	1	2	0
7	15	2	3	0
4	11	1	2	0
14	4	0	0	0
10	3	0	0	0
7	2	0	0	0
5	2	0	0	0
7	1	0	0	0
12	2	1	1	0
13	2	1	1	0
16	5	1	1	0
17	4	2	1	0
12	3	2	1	0
15	3	1	0	0
18	4	1	1	0
12	6	1	1	0
15	7	1	1	0
10	4	1	1	0
11	5	5	1	0
5	0	0	0	0
15	5	0	0	0
7	2	2	1	0
5	1	0	0	0
10	1	0	0	0
13	1	0	0	0
29	1	0	0	0
4	2	1	0	0
4	1	0	0	0
8	1	0	0	0
29	130	7	10	0
34	141	7	12	0
24	88	5	7	0
6	4	0	1	0
8	5	0	1	0
10	6	0	1	0
11	4	0	1	0
6	60	3	130	0
14	62	2	136	0
13	13	1	23	0
11	4	1	10	0
16	20	5	50	0
18	18	6	52	0
22	18	15	52	0
24	16	20	54	0
20	26	22	51	0
22	25	6	50	0
26	23	8	66	0
16	26	1	31	0
21	30	1	15	0
94	16	2	14	0
12	22	0	15	0
69	33	8	33	0
42	26	15	51	0
48	30	20	60	0
52	26	25	65	0
52	26	25	65	0
60	30	30	66	0
45	20	10	40	0
62	25	12	33	0
65	28	10	35	0
68	30	13	37	0
85	6	1	14	0
17	2	0	0	0
2	0	0	0	0
2	0	0	0	0
21	33	3	85	0
22	33	3	88	0
19	35	4	88	0
17	22	3	64	0
17	11	1	22	0
19	7	1	10	0
22	6	1	11	0
18	6	1	11	0
23	5	1	13	0
17	6	1	10	0
22	6	1	10	0
32	8	1	12	0
36	7	1	8	0
29	4	0	5	0
26	3	0	3	0
20	1	0	0	0
30	2	0	0	0
6	2	0	0	0
125	919	1498	164	70
120	910	1490	160	68
10	0	0	0	0
4	1	1	1	0
10	2	0	0	0
12	2	0	0	0
2	32	5	8	0
8	38	4	11	0
12	13	2	2	0
42	30	3	5	0
47	30	4	7	0
44	28	5	7	0
48	30	6	7	0
45	40	4	5	0
50	35	4	6	0
45	12	4	8	0
23	15	4	5	0
31	11	6	3	0
41	5	1	1	0
96	2	1	1	0
12	5	6	2	0
8	5	6	2	0
4	6	0	1	0
67	4	0	1	0
8	0	0	0	0
10	0	0	0	0
210	0	0	1	10
10	0	0	0	0
23	1	0	0	0
7	1	0	0	0
3	0	0	0	0
3	0	0	0	0
1	0	0	0	0
10	0	0	0	0
10	0	0	0	0
10	0	0	0	0
10	0	0	0	0
10	0	0	0	0
13	5	0	0	0
34	105	145	92	0
30	38	20	41	0
45	34	23	44	0
12	8	4	6	0
22	8	80	70	0
30	10	115	105	0
20	5	120	110	0
2	2	5	1	0
15	6	4	1	0
20	7	4	1	0
22	5	4	1	0
5	2	2	1	0
28	195	650	65	12
2	3	11	2	0
12	5	5	1	0
15	6	5	1	0
10	3	4	1	0
130	24	21	4	12
15	12	1	10	0
12	14	1	16	0
10	1	0	0	0
10	1	0	0	0
15	0	0	0	0
10	1	0	4	0
10	1	0	0	0
8	1	0	0	0
10	0	0	0	0
10	0	0	0	0
10	0	0	0	0
10	0	0	0	0
10	0	0	0	0
8	0	0	0	0
10	0	0	0	0
10	0	0	0	0
10	0	0	0	0
10	0	0	0	0
10	0	0	1	0
8	0	0	0	0
8	0	0	0	0
6	0	0	0	0
8	0	0	0	0
5	0	0	0	0
10	0	0	0	0
10	1	0	0	0
7	0	0	0	0
7	0	0	0	0
6	0	0	0	0
7	47	4	162	0
10	57	5	193	0
5	36	4	89	0
26	33	4	58	0
22	35	4	61	0
26	40	6	52	0
30	42	3	50	0
30	35	2	43	0
30	38	2	38	0
37	39	3	39	0
19	33	1	31	0
11	30	2	40	0
46	6	0	10	0
4141	172	74	18	488
12	11	0	7	0
3337	51	43	10	276
10	8	2	24	0
16	11	5	41	0
30	10	2	30	0
23	8	8	50	0
20	10	10	61	0
10	12	3	60	0
10	15	6	65	0
70	42	6	67	0
73	45	8	65	0
74	47	10	68	0
78	50	10	54	0
80	53	15	52	0
83	55	18	50	0
86	58	20	52	0
90	50	15	55	0
24	24	3	80	0
42	27	3	88	0
38	21	3	66	0
18	18	2	52	0
9	12	2	31	0
3	8	1	23	0
6	2	0	5	0
14	10	1	25	0
17	10	1	28	0
12	12	1	25	0
9	10	1	17	0
7	7	1	10	0
11	9	1	17	0
7	6	0	12	0
3	8	0	5	0
1	0	0	0	0
37	44	6	110	0
38	49	6	133	0
33	45	5	130	0
32	45	5	121	0
35	47	4	101	0
20	51	4	92	0
11	15	0	72	0
12	4	0	18	0
14	3	1	63	0
27	4	1	22	0
30	6	0	6	0
52	5	0	14	0
96	14	0	16	0
16	9	0	11	0
79	88	4	27	0
53	81	5	30	0
60	72	8	32	0
50	80	10	40	0
62	85	15	50	0
10	90	20	57	0
20	95	25	66	0
16	8	20	32	0
20	10	0	15	0
22	8	0	16	0
20	10	0	2	0
10	2	0	0	0
10	0	0	0	0
5	0	0	0	0
45	65	20	63	0
48	68	20	65	0
50	69	20	66	0
48	50	15	68	0
40	45	10	65	0
5	42	4	177	0
8	45	4	181	0
7	35	4	112	0
17	22	3	80	0
28	10	1	60	0
28	8	1	50	0
22	3	1	40	0
27	34	15	87	0
30	40	15	87	0
30	43	20	80	0
30	20	20	54	0
32	25	27	46	0
33	24	32	47	0
31	20	32	45	0
19	8	35	35	0
13	5	2	36	0
51	6	0	11	0
815	63	35	8	209
15	15	7	12	0
12	29	0	62	0
40	12	12	30	0
62	20	10	22	0
46	15	15	40	0
40	20	16	46	0
18	30	30	50	0
20	33	35	54	0
22	37	38	58	0
20	175	40	60	0
22	177	43	53	0
22	175	40	53	0
25	180	43	55	0
20	182	45	58	0
25	190	46	60	0
75	192	48	60	0
30	25	8	14	0
2	88	6	380	0
2	96	7	377	0
4	85	7	298	0
13	65	8	233	0
17	20	4	155	0
22	19	4	140	0
25	18	4	145	0
22	55	4	129	0
27	53	4	120	0
30	60	4	115	0
37	62	4	125	0
40	62	3	127	0
36	60	3	125	0
38	55	2	115	0
43	57	2	110	0
41	48	2	100	0
42	29	1	99	0
39	30	1	93	0
36	26	10	90	0
31	30	5	86	0
21	33	2	91	0
12	37	2	71	0
18	3	2	2	0
21	25	1	39	0
24	6	0	11	0
60	15	0	51	0
90	26	0	66	0
101	31	2	69	0
121	19	0	56	0
80	8	1	60	0
119	11	1	64	0
10	11	0	14	0
29	18	10	65	0
31	20	12	67	0
36	16	10	65	0
30	10	13	65	0
33	11	16	67	0
30	11	20	65	0
37	11	31	40	0
22	12	40	23	0
27	15	49	47	0
15	3	1	2	0
12	1	1	0	0
10	10	0	19	0
51	0	0	11	0
45	0	0	10	0
8	0	0	9	0
5	0	0	9	0
2	9	1	31	0
2	8	1	23	0
4	8	1	27	0
4	8	1	27	0
6	2	0	2	0
5	0	0	2	0
21	9	2	23	0
18	10	2	24	0
19	12	3	20	0
16	12	5	22	0
13	12	6	20	0
22	18	10	20	0
27	18	10	17	0
30	16	19	15	0
32	18	20	15	0
28	14	30	15	0
35	17	32	19	0
41	18	47	24	0
38	15	46	23	0
41	16	49	25	0
17	8	11	12	0
8	0	0	0	0
38	14	21	33	0
43	16	25	35	0
15	10	2	5	0
20	6	0	7	0
31	8	2	6	0
25	60	5	75	0
51	33	6	85	0
10	26	3	69	0
13	10	2	78	0
11	9	7	85	0
5	52	0	54	0
13	49	0	63	0
32	56	3	60	0
40	72	3	66	0
26	80	3	70	0
32	92	4	75	0
20	88	5	78	0
26	95	8	85	0
30	105	10	89	0
40	120	15	178	0
50	115	15	190	0
47	130	18	188	0
52	140	25	192	0
55	144	25	194	0
57	147	28	198	0
60	150	30	201	0
62	157	32	207	0
65	160	35	210	0
3	8	1	17	0
2	11	1	16	0
2	3	0	5	0
2	0	0	0	0
5	20	1	44	0
8	21	1	46	0
13	3	0	10	0
9	0	0	8	0
15	2	0	6	0
7	1	0	5	0
4	0	0	5	0
3	0	0	5	0
18	15	4	25	0
21	17	4	27	0
22	15	4	26	0
23	30	4	28	0
31	33	5	36	0
26	30	5	35	0
21	24	5	31	0
17	11	0	20	0
15	12	0	23	0
17	3	0	4	0
24	5	2	8	0
31	8	1	2	0
15	21	0	28	0
12	21	0	32	0
10	2	0	23	0
12	2	0	33	0
21	28	0	47	0
16	60	1	64	0
23	72	3	62	0
24	52	1	65	0
30	68	3	69	0
30	62	4	68	0
35	70	5	66	0
30	75	6	70	0
25	60	6	66	0
25	70	10	60	0
20	65	10	70	0
27	72	13	64	0
30	70	15	66	0
30	70	10	65	0
32	72	13	68	0
30	70	15	65	0
27	72	10	33	0
2	33	3	63	0
5	7	1	12	0
5	1	0	0	0
1	0	0	0	0
18	106	12	210	0
30	85	15	225	0
33	86	14	230	0
30	80	16	203	0
17	90	20	195	0
22	78	20	200	0
28	60	20	181	0
33	65	23	199	0
32	63	23	198	0
35	66	26	191	0
20	50	2	161	0
23	53	3	135	0
13	56	2	121	0
15	41	2	127	0
18	32	4	111	0
23	38	1	87	0
26	42	3	64	0
33	29	4	77	0
30	41	10	125	0
40	58	15	141	0
51	69	21	161	0
65	90	28	175	0
16	56	33	125	0
22	61	0	126	0
26	67	0	138	0
10	35	0	84	0
31	43	1	120	0
35	47	1	126	0
39	50	2	130	0
20	31	2	134	0
22	32	3	140	0
12	30	6	148	0
15	40	10	160	0
23	48	5	170	0
25	52	6	186	0
20	50	2	190	0
12	60	1	164	0
15	22	1	195	0
20	30	3	202	0
25	20	5	198	0
30	77	6	212	0
32	80	8	215	0
35	84	10	218	0
38	86	12	221	0
40	90	15	225	0
57	107	23	265	0
10	0	0	0	0
10	0	0	0	0
6	93	9	397	0
6	96	7	388	0
13	32	2	53	0
10	28	1	42	0
8	27	1	37	0
10	3	0	6	0
6	0	0	0	0
23	40	3	72	0
18	36	3	69	0
20	30	3	55	0
16	25	3	48	0
12	15	3	34	0
15	11	5	31	0
11	5	2	10	0
41	38	5	71	0
17	35	2	65	0
40	28	3	62	0
43	27	2	63	0
15	6	0	6	0
51	11	0	39	0
15	16	0	36	0
26	23	1	16	0
32	26	1	22	0
40	32	2	39	0
13	40	2	9	0
10	50	0	20	0
17	9	1	10	0
10	0	0	0	0
35	114	108	207	0
32	105	12	208	0
34	108	10	205	0
13	38	3	2	0
45	25	5	2	0
11	32	18	2	0
48	29	0	0	0
5	6	6	238	0
5	74	8	266	0
5	60	5	156	0
4	51	5	113	0
4	37	4	84	0
23	15	1	50	0
27	12	1	43	0
20	10	1	40	0
15	18	1	36	0
17	16	1	31	0
18	14	1	35	0
22	15	1	40	0
20	18	1	39	0
23	16	0	32	0
18	12	0	30	0
13	20	0	28	0
12	16	0	7	0
21	36	5	109	0
24	30	3	111	0
18	28	2	116	0
21	30	2	120	0
16	31	5	71	0
20	21	4	37	0
12	25	1	41	0
48	24	0	32	0
44	36	0	59	0
6	26	0	38	0
26	11	2	45	0
30	12	3	40	0
43	30	12	67	0
37	20	1	50	0
51	30	3	60	0
20	35	5	65	0
12	30	6	60	0
15	35	10	65	0
10	20	3	53	0
12	25	5	57	0
15	20	3	60	0
16	18	5	62	0
12	14	2	65	0
15	10	0	13	0
15	10	0	8	0
10	11	0	7	0
72	80	10	127	0
75	68	5	110	0
7	70	5	189	0
6	67	5	188	0
13	63	5	131	0
9	44	4	81	0
9	4	14	38	0
10	13	1	32	0
11	10	1	28	0
15	10	1	30	0
13	15	2	29	0
16	14	2	24	0
14	12	2	19	0
18	10	2	18	0
15	10	0	16	0
17	10	0	16	0
14	14	0	15	0
14	13	0	5	0
65	33	6	110	0
63	30	5	96	0
65	33	1	101	0
11	37	2	105	0
18	26	1	69	0
26	16	0	21	0
33	23	1	47	0
40	9	3	19	0
56	6	0	20	0
20	26	0	32	0
21	20	0	17	0
24	15	0	21	0
56	16	16	43	0
60	20	20	48	0
56	15	22	50	0
30	18	30	55	0
12	30	30	63	0
16	26	20	18	0
20	30	23	20	0
18	25	5	8	0
15	20	0	2	0
10	12	0	2	0
12	0	0	7	0
35	100	23	109	0
30	73	20	104	0
35	60	20	82	0
3161	250	1069	216	924
23	51	2	51	0
35	63	2	68	0
30	65	3	75	0
30	53	5	75	0
35	60	0	80	0
12	70	0	90	0
12	160	1	340	0
15	175	2	360	0
20	185	3	385	0
23	192	6	397	0
28	198	8	402	0
20	202	9	410	0
23	208	12	418	0
27	212	15	422	0
30	215	18	425	0
4	56	2	144	0
4	56	2	135	0
4	52	2	110	0
4	34	2	60	0
14	12	2	28	0
17	10	2	23	0
13	10	2	20	0
32	46	2	49	0
34	44	2	53	0
30	48	4	60	0
33	60	5	66	0
30	64	5	64	0
22	68	6	60	0
28	65	6	59	0
25	57	6	60	0
26	56	7	58	0
28	57	7	61	0
21	46	5	71	0
16	50	5	60	0
12	53	5	65	0
16	60	0	35	0
18	13	0	40	0
11	10	0	20	0
25	9	1	18	0
15	6	2	31	0
26	10	1	52	0
25	6	0	2	0
15	11	0	4	0
35	5	0	5	0
14	8	0	8	0
12	8	0	6	0
42	19	0	10	0
48	21	0	12	0
32	3	0	14	0
42	5	0	0	0
9	2	0	2	0
9	2	0	0	0
290	273	173	156	66
6	1	0	0	0
5	0	0	0	0
16	8	2	66	0
20	10	0	5	0
15	0	0	1	0
25	90	2	196	0
30	95	1	208	0
40	105	0	190	0
46	110	4	202	0
50	115	6	210	0
47	117	8	218	0
51	120	10	222	0
62	122	12	228	0
65	125	15	230	0
2	10	1	32	0
4	10	1	30	0
4	12	1	35	0
5	10	1	29	0
8	1	0	1	0
6	1	0	1	0
10	6	1	14	0
12	7	1	15	0
10	7	1	14	0
8	5	1	12	0
7	33	2	37	0
10	4	1	14	0
8	1	0	5	0
7	1	0	4	0
32	25	8	60	0
40	35	8	63	0
44	32	10	66	0
46	32	9	66	0
49	34	9	71	0
47	33	8	70	0
35	38	12	58	0
15	35	15	55	0
18	28	1	36	0
17	27	1	42	0
12	21	0	11	0
21	8	1	14	0
30	12	0	13	0
21	16	2	51	0
30	19	2	6	0
15	11	7	8	0
10	1	0	9	0
10	2	2	5	0
10	2	0	1	0
22	1	0	0	0
33	56	0	96	0
32	63	0	106	0
40	32	1	118	0
46	35	1	123	0
40	30	1	125	0
46	35	1	66	0
52	40	3	69	0
60	45	5	72	0
50	40	1	65	0
59	46	0	40	0
15	50	0	50	0
10	0	0	0	0
30	95	3	210	0
40	102	5	220	0
35	95	3	210	0
47	103	5	230	0
50	107	6	236	0
52	110	6	240	0
55	115	8	243	0
57	118	10	247	0
60	120	8	250	0
6	29	1	96	0
5	48	2	154	0
5	26	1	86	0
6	29	1	64	0
4	2	1	42	0
13	8	2	18	0
17	8	2	20	0
14	8	2	24	0
11	9	2	25	0
15	13	2	45	0
17	17	2	55	0
22	17	2	58	0
30	20	2	60	0
39	20	2	60	0
34	16	2	64	0
35	18	2	66	0
18	20	2	66	0
20	19	2	66	0
22	20	3	71	0
16	18	3	70	0
13	12	5	66	0
5	0	0	0	0
22	46	5	135	0
27	31	1	101	0
31	22	0	104	0
40	24	0	88	0
30	25	1	82	0
41	33	2	65	0
45	28	1	63	0
22	39	1	68	0
30	61	0	70	0
35	15	0	31	0
20	32	0	44	0
26	31	0	52	0
30	33	0	57	0
9	11	0	19	0
29	28	1	173	0
31	30	1	180	0
31	30	1	180	0
32	35	2	85	0
41	40	3	76	0
68	43	3	83	0
76	51	6	96	0
82	57	8	110	0
90	60	13	101	0
30	45	16	108	0
35	50	21	112	0
12	60	30	120	0
15	70	50	94	0
20	80	60	102	0
25	90	75	110	0
20	95	82	98	0
22	98	85	102	0
20	102	88	105	0
20	104	92	109	0
15	101	95	101	0
22	96	102	95	0
3	25	1	60	0
3	44	2	99	0
6	24	1	56	0
7	24	1	50	0
4	21	1	29	0
15	10	1	12	0
17	10	1	12	0
13	10	1	12	0
10	10	1	12	0
10	6	1	14	0
7	5	1	10	0
10	10	2	15	0
17	10	2	16	0
35	11	3	24	0
31	8	4	24	0
35	10	6	25	0
25	15	4	28	0
18	16	4	30	0
21	18	5	36	0
21	18	5	35	0
12	11	5	25	0
7	0	2	4	0
41	51	5	75	0
33	56	2	63	0
18	14	0	44	0
11	16	0	48	0
16	21	1	54	0
27	31	2	63	0
33	38	4	72	0
35	61	0	131	0
51	72	0	147	0
66	81	0	168	0
81	90	0	190	0
12	71	0	166	0
13	98	0	176	0
16	105	0	180	0
8	53	0	93	0
32	67	1	195	0
37	72	2	203	0
39	76	3	216	0
20	80	4	222	0
21	70	3	136	0
32	87	1	149	0
40	90	1	146	0
30	80	3	150	0
36	86	5	158	0
40	90	2	163	0
20	95	2	160	0
16	102	3	170	0
20	110	5	190	0
20	88	2	178	0
22	98	2	188	0
20	101	2	192	0
20	102	1	195	0
22	105	1	198	0
22	120	5	227	0
7	14	1	4	0
6	10	1	3	0
11	6	1	0	0
13	4	1	0	0
20	4	1	0	0
20	3	1	0	0
22	20	1	0	0
25	20	0	0	0
35	35	0	0	0
34	16	0	0	0
52	36	0	2	0
22	30	0	2	0
7	5	5	4	0
5	3	4	3	0
5	1	0	0	0
7	1	0	0	0
10	1	1	0	0
4	0	1	0	0
6	0	1	0	0
16	190	155	110	0
12	8	38	16	0
8	8	30	10	0
5	15	1	6	0
5	13	1	4	0
13	6	1	1	0
15	10	1	1	0
18	10	1	1	0
15	10	1	1	0
20	12	1	1	0
22	10	1	1	0
16	6	1	1	0
19	5	1	1	0
2	3	4	1	0
4	26	0	0	0
20	3	0	3	0
6	4	1	4	0
6	3	0	1	0
10	2	0	0	0
13	2	0	0	0
10	2	0	1	0
9	1	0	1	0
15	4	0	1	0
13	3	0	1	0
6	4	0	0	0
98	36	55	11	0
11	10	32	5	0
15	5	0	1	0
16	18	1	7	0
12	21	0	12	0
10	3	1	0	0
13	5	1	0	0
10	4	1	1	0
7	2	1	1	0
11	4	2	23	0
6	2	1	1	0
6	1	1	8	0
10	18	2	10	0
20	29	3	15	0
13	35	2	1	0
12	6	2	1	0
50	12	0	0	0
8	1	0	0	0
12	1	0	0	0
491	912	3256	367	3177
243	539	2104	253	2170
6	8	1	28	0
6	8	1	31	0
8	3	0	5	0
10	1	0	3	0
7	1	0	3	0
7	2	0	8	0
4	0	0	3	0
2	1	0	2	0
2	0	0	0	0
2	0	0	0	0
2	0	0	0	0
7	4	1	18	0
6	3	1	18	0
18	10	2	19	0
2	4	1	15	0
3	4	1	15	0
2	4	1	13	0
12	3	2	13	0
13	2	2	14	0
10	2	2	15	0
17	10	7	15	0
15	10	8	12	0
17	14	14	16	0
18	18	18	19	0
20	18	30	20	0
22	22	34	22	0
20	22	40	26	0
20	24	40	30	0
48	46	44	40	0
54	51	47	44	0
53	51	46	43	0
56	53	43	42	0
61	56	49	45	2
5	3	0	1	0
15	72	2	102	0
16	41	5	91	0
18	28	1	51	0
21	30	2	52	0
31	57	1	60	0
26	72	1	70	0
61	14	0	16	0
53	73	13	74	0
80	81	0	80	0
12	31	1	49	0
5	51	0	49	0
21	23	1	44	0
30	27	1	27	0
20	30	1	30	0
30	62	2	113	0
40	70	3	130	0
30	80	5	140	0
23	90	3	145	0
25	95	2	148	0
20	101	1	152	0
28	108	1	160	0
32	112	1	165	0
35	115	0	168	0
37	117	3	172	0
40	120	6	175	0
35	122	3	162	0
38	87	3	162	0
3	4	1	15	0
8	3	1	15	0
2	3	1	11	0
23	11	2	18	0
29	10	2	18	0
33	10	2	18	0
13	10	2	18	0
15	12	2	20	0
18	14	2	20	0
18	15	2	26	0
20	12	2	25	0
20	15	3	30	0
22	16	4	30	0
26	15	4	32	0
18	16	5	37	0
15	12	5	35	0
12	8	1	1	0
8	2	0	1	0
25	60	4	117	0
28	52	5	97	0
31	49	2	78	0
36	11	0	38	0
26	13	2	56	0
20	33	1	66	0
61	11	2	61	0
53	50	2	80	0
63	51	0	66	0
93	71	0	76	0
108	30	0	41	0
12	56	0	58	0
26	24	0	33	0
33	22	1	37	0
20	22	3	50	0
40	53	13	93	0
44	60	15	102	0
44	60	15	102	0
30	70	20	110	0
25	75	22	116	0
30	82	25	120	0
35	90	30	128	0
42	98	32	134	0
47	102	35	140	0
50	105	37	142	0
57	110	40	145	0
60	92	42	148	0
63	95	44	152	0
65	98	47	155	0
2	5	1	15	0
3	4	1	16	0
3	4	1	13	0
11	6	1	13	0
13	5	1	11	0
15	5	1	12	0
16	6	2	15	0
10	8	2	14	0
11	8	3	16	0
10	12	3	18	0
12	8	3	20	0
12	10	3	22	0
12	12	3	25	0
15	12	3	28	0
16	12	3	31	0
15	12	2	30	0
12	8	2	6	0
6	2	0	0	0
14	57	6	105	0
17	61	8	111	0
21	49	3	91	0
25	32	0	33	0
18	61	2	58	0
21	81	1	76	0
60	20	0	25	0
71	2	2	8	0
70	30	0	29	0
91	35	0	51	0
102	24	0	31	0
12	42	0	45	0
16	30	2	38	0
33	25	2	35	0
29	24	1	26	0
23	15	1	50	0
32	62	2	118	0
42	60	16	67	0
16	70	20	70	0
20	60	22	66	0
22	70	25	65	0
20	74	30	60	0
22	80	32	65	0
25	82	35	65	0
30	85	40	66	0
33	87	45	65	0
35	90	48	68	0
37	80	45	50	0
2	8	1	31	0
2	5	1	17	0
2	2	0	12	0
3	10	0	25	0
4	1	0	3	0
9	1	0	2	0
6	0	0	0	0
3	0	0	0	0
13	8	2	14	0
15	8	2	15	0
12	10	3	14	0
15	15	3	14	0
20	16	3	14	0
23	20	4	12	0
20	15	5	2	0
15	15	6	1	0
5	12	6	0	0
14	6	3	65	0
11	5	3	65	0
14	4	0	2	0
24	69	3	166	0
21	71	1	171	0
17	59	2	119	0
21	52	6	82	0
16	26	2	33	0
27	21	1	40	0
